customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0175-CUST,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,68.25,695.34,No
0176-CUST,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.54,1039.21,Yes
0177-CUST,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.54,2135.8,No
0178-CUST,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),78.73,4626.09,No
0179-CUST,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.99,1285.03,No
0180-CUST,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,914.26,No
0181-CUST,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,66.99,930.14,Yes
0182-CUST,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,730.31,No
0183-CUST,Male,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),76.3,1962.28,Yes
0184-CUST,Male,0,No,Yes,55,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,44.06,2426.93,Yes
0185-CUST,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,79.63,4714.63,No
0186-CUST,Female,1,No,Yes,69,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.47,3595.69,No
0187-CUST,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,67.88,3126.92,No
0188-CUST,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.57,108.1,No
0189-CUST,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.32,1349.44,No
0190-CUST,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,64.54,404.6,No
0191-CUST,Male,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.59,42.94,Yes
0192-CUST,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),74.45,1203.94,No
0193-CUST,Male,0,No,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.26,225.74,Yes
0194-CUST,Male,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,400.06,No
0195-CUST,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,61.16,4352.79,No
0196-CUST,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,62.44,4229.31,No
0197-CUST,Female,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,91.09,Yes
0198-CUST,Male,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),47.66,173.8,Yes
0199-CUST,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.32,1493.18,Yes
0200-CUST,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.23,137.38,No
0201-CUST,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,77.52,2877.47,No
0202-CUST,Male,1,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,68.55,1.46,Yes
0203-CUST,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,35.06,248.01,Yes
0204-CUST,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,205.24,Yes
0205-CUST,Male,0,No,No,69,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),81.62,5648.65,Yes
0206-CUST,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),47.65,2344.39,No
0207-CUST,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,149.83,No
0208-CUST,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,70.82,2027.54,No
0209-CUST,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,695.01,No
0210-CUST,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,611.24,No
0211-CUST,Male,1,No,No,72,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),29.41,2139.33,No
0212-CUST,Male,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,68.38,3487.6,Yes
0213-CUST,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),71.06,2267.5,No
0214-CUST,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,1288.74,No
0215-CUST,Male,1,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.91,2881.01,No
0216-CUST,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.73,1609.56,No
0217-CUST,Male,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.67,4155.16,No
0218-CUST,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),46.8,176.61,No
0219-CUST,Male,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,39.52,2347.13,No
0220-CUST,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.4,2342.91,No
0221-CUST,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,232.64,No
0222-CUST,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.6,4319.12,Yes
0223-CUST,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.63,1359.54,Yes
0224-CUST,Female,1,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),70.82,1776.17,No
0225-CUST,Female,0,No,Yes,23,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,41.85,952.61,No
0226-CUST,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,991.58,No
0227-CUST,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,73.21,596.59,No
0228-CUST,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,76.34,2641.61,No
0229-CUST,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,38.8,907.67,No
0230-CUST,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.5,1092.04,Yes
0231-CUST,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,78.15,5040.0,Yes
0232-CUST,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,1221.71,No
0233-CUST,Female,0,Yes,No,40,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),48.75,1935.84,No
0234-CUST,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.95,642.23,No
0235-CUST,Female,1,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.19,2205.47,Yes
0236-CUST,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,76.81,2908.57,Yes
0237-CUST,Female,1,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.73,575.23,No
0238-CUST,Male,0,No,Yes,43,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),38.66,1659.94,No
0239-CUST,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,1232.23,No
0240-CUST,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.75,1341.45,No
0241-CUST,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,43.49,2508.1,Yes
0242-CUST,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.25,2058.67,Yes
0243-CUST,Male,1,Yes,Yes,21,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,43.34,909.91,Yes
0244-CUST,Male,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.55,3500.04,Yes
0245-CUST,Female,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,72.72,746.56,Yes
0246-CUST,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,145.92,Yes
0247-CUST,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,77.89,827.5,Yes
0248-CUST,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,79.69,1986.21,No
0249-CUST,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.19,2516.95,No
0250-CUST,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,61.25,132.33,No
0251-CUST,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),49.58,679.58,No
0252-CUST,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),49.96,2291.35,Yes
0253-CUST,Male,0,No,No,4,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,39.2,145.13,Yes
0254-CUST,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,37.25,1992.94,No
0255-CUST,Male,1,No,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.57,951.22,No
0256-CUST,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,71.1,714.98,No
0257-CUST,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),38.64,1239.01,Yes
0258-CUST,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,975.97,Yes
0259-CUST,Male,0,No,No,51,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.11,1720.05,Yes
0260-CUST,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.79,4566.16,Yes
0261-CUST,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,61.42,2572.21,No
0262-CUST,Male,0,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),42.44,1790.71,Yes
0263-CUST,Male,0,Yes,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.64,1817.33,No
0264-CUST,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,43.5,514.34,Yes
0265-CUST,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.13,4014.4,No
0266-CUST,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.77,55.11,Yes
0267-CUST,Female,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.36,968.08,No
0268-CUST,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),48.16,1349.27,Yes
0269-CUST,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,270.43,No
0270-CUST,Female,1,No,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,70.81,2764.93,Yes
0271-CUST,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),68.22,1731.0,No
0272-CUST,Female,0,No,No,69,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),41.54,2869.37,No
0273-CUST,Female,0,Yes,No,41,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,38.25,1553.83,No
0274-CUST,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.78,3612.04,No
0275-CUST,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.22,230.92,Yes
0276-CUST,Male,1,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,45.78,1666.49,No
0277-CUST,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,69.53,495.93,No
0278-CUST,Male,0,No,No,17,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,31.82,566.54,No
0279-CUST,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.99,1023.18,No
0280-CUST,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.79,1391.7,Yes
0281-CUST,Female,0,Yes,No,65,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,46.63,3027.37,No
0282-CUST,Female,0,No,Yes,43,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,47.19,1987.99,No
0283-CUST,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,172.58,No
0284-CUST,Female,0,No,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.42,3592.06,Yes
0285-CUST,Male,0,No,No,38,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),37.77,1438.95,Yes
0286-CUST,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.76,263.05,Yes
0287-CUST,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),77.54,2231.75,Yes
0288-CUST,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,86.5,1501.0,Yes
0289-CUST,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,69.32,2913.48,No
0290-CUST,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.24,2406.35,No
0291-CUST,Male,1,Yes,No,52,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),29.43,1494.49,No
0292-CUST,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.56,1060.04,No
0293-CUST,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.77,695.04,No
0294-CUST,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1197.64,No
0295-CUST,Female,1,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,44.85,1098.69,No
0296-CUST,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.32,628.38,Yes
0297-CUST,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.77,514.6,No
0298-CUST,Male,1,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,69.14,348.87,Yes
0299-CUST,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.41,3987.37,Yes
0300-CUST,Male,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.66,2310.03,Yes
0301-CUST,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,72.76,192.08,No
0302-CUST,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,53.45,3056.34,No
0303-CUST,Female,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,50.26,2365.16,No
0304-CUST,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,82.21,4843.53,No
0305-CUST,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),52.44,1314.09,No
0306-CUST,Female,1,No,Yes,39,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),35.65,1395.28,Yes
0307-CUST,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),70.16,3848.41,Yes
0308-CUST,Female,0,No,No,38,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.53,2468.49,No
0309-CUST,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,682.87,No
0310-CUST,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),72.54,3393.35,Yes
0311-CUST,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.24,2068.73,Yes
0312-CUST,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.11,2761.72,Yes
0313-CUST,Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.04,975.83,Yes
0314-CUST,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.72,579.75,No
0315-CUST,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.18,1738.22,Yes
0316-CUST,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,403.98,No
0317-CUST,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,44.2,1052.0,No
0318-CUST,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,91.87,2302.29,Yes
0319-CUST,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,66.35,1925.12,Yes
